Arrival rate1H,Finish rate1H,Num of unique resource1H,Process active time1H,Service time per case1H,Time in process per case1H,Waiting time in process per case1H,Num in process case1H
1,7,11,223.78333333333333,5607.966666666666,223.78333333333333,0.0,354.0
2,6,10,461.2333333333333,1374.3333333333335,230.61666666666665,0.0,350.0
3,8,19,1633.0666666666666,5420.61111111111,544.3555555555555,0.0,344.0
6,0,22,968.8333333333335,1412.1055555555554,161.47222222222226,0.0,347.0
3,0,15,1889.25,4149.905555555556,629.75,0.0,346.0
5,0,8,498.44999999999993,291.2133333333333,99.68999999999998,0.0,345.0
5,0,12,1293.4833333333333,835.3566666666667,258.69666666666666,0.0,345.0
7,0,19,3247.166666666666,2003.4380952380948,463.88095238095235,0.0,343.0
10,0,15,618.95,519.6333333333333,68.77222222222223,0.0,346.0
5,0,18,1984.966666666667,3064.643333333333,396.9933333333333,0.0,345.0
4,0,4,186.65,173.21249999999995,46.6625,0.0,342.0
6,0,13,631.35,917.4500000000003,105.225,0.0,342.0
7,0,24,1851.8833333333328,1790.4142857142856,264.5547619047619,0.0,341.0
7,0,19,1110.5,1466.833333333333,158.64285714285714,0.0,348.0
9,0,28,2663.433333333333,2197.3203703703707,295.93703703703704,0.0,357.0
1,2,10,857.4,5622.35,857.4,0.0,358.0
1,7,4,203.01666666666668,505.1833333333333,203.01666666666668,0.0,359.0
2,14,2,20.35,10.175,10.175,0.0,361.0
1,5,1,9.466666666666667,18.616666666666667,9.466666666666667,0.0,362.0
1,18,8,745.95,4423.933333333333,745.95,0.0,363.0
1,11,11,720.3,2896.5333333333333,720.3,0.0,364.0
3,17,15,713.7333333333332,4427.35,237.91111111111115,0.0,365.0
3,11,6,337.0833333333333,326.87222222222215,112.36111111111109,0.0,361.0
6,0,12,898.65,1379.573333333333,179.73,0.0,353.0
9,0,20,2243.7666666666664,1656.5555555555554,249.30740740740737,0.0,357.0
5,0,25,2651.883333333333,4217.1466666666665,530.3766666666667,0.0,362.0
6,0,22,2386.633333333333,3576.8250000000007,397.7722222222223,0.0,366.0
4,0,6,4.7,2.0166666666666666,1.5666666666666669,0.0,367.0
26,0,14,1033.8166666666666,266.08840579710153,44.94855072463769,0.0,376.0
16,0,22,2621.2000000000007,981.825,187.22857142857143,0.0,374.0
16,0,19,1782.283333333333,576.1583333333333,127.30595238095238,0.0,379.0
11,0,18,1599.4,909.7083333333333,159.94,0.0,373.0
12,0,21,3565.933333333333,2322.619444444444,297.1611111111111,0.0,374.0
13,1,10,176.08333333333331,46.91363636363636,16.007575757575754,0.0,387.0
4,0,21,1366.55,6425.345833333333,341.6375,0.0,391.0
7,13,12,1590.7333333333331,582.9527777777778,265.12222222222215,0.0,398.0
3,19,2,30.88333333333333,10.294444444444443,10.294444444444443,0.0,401.0
2,8,5,601.4,1418.2333333333331,300.7,0.0,403.0
2,11,1,14.95,7.475,7.475,0.0,405.0
1,5,2,14.5,47.65,14.5,0.0,406.0
1,8,1,3.2,3.2,3.2,0.0,407.0
2,6,12,995.8666666666667,2836.991666666667,497.9333333333333,0.0,408.0
12,9,20,1907.4,953.6469696969696,173.39999999999995,0.0,407.0
5,5,4,303.7999999999999,153.79999999999995,60.75999999999999,0.0,393.0
6,0,10,724.05,525.1866666666666,144.81,0.0,391.0
4,0,5,268.15,87.0875,67.0375,0.0,384.0
6,0,23,1379.3833333333334,3533.5611111111107,229.89722222222224,0.0,382.0
9,0,22,2831.816666666666,1341.0703703703705,314.6462962962962,0.0,386.0
6,0,17,2486.116666666667,3065.3138888888884,414.3527777777779,0.0,384.0
11,0,29,3694.2,5473.598333333333,369.42,0.0,387.0
2,0,12,476.08333333333326,2924.8,238.04166666666663,0.0,384.0
5,0,10,527.3166666666667,1401.16,105.46333333333334,0.0,383.0
7,0,21,2587.9666666666667,2685.730952380952,369.70952380952383,0.0,381.0
3,0,18,1455.3833333333334,2472.3,485.1277777777778,0.0,379.0
3,0,27,1919.6166666666668,19600.233333333334,639.8722222222223,0.0,382.0
3,0,11,1072.6833333333334,1402.0666666666666,357.56111111111125,0.0,385.0
1,1,2,12.133333333333333,23.2,12.133333333333333,0.0,386.0
1,3,8,748.6833333333333,3174.45,748.6833333333333,0.0,387.0
1,0,1,1.6166666666666667,1.6166666666666667,1.6166666666666667,0.0,388.0
5,0,10,413.35,961.1533333333334,82.66999999999999,0.0,392.0
6,0,17,1164.0,1544.583333333333,194.0,0.0,390.0
2,0,14,1043.1666666666665,4398.108333333334,521.5833333333333,0.0,385.0
1,0,5,384.2166666666666,1665.0166666666669,384.2166666666666,0.0,379.0
4,0,7,408.76666666666665,300.675,102.19166666666666,0.0,381.0
6,0,16,1443.5666666666666,1217.5566666666666,288.7133333333333,0.0,384.0
5,0,21,861.6,711.1374999999998,215.4,0.0,380.0
3,0,14,1274.5,3069.6055555555554,424.83333333333326,0.0,375.0
1,0,7,118.05,620.4333333333333,118.05,0.0,376.0
3,0,12,1662.1333333333332,4358.994444444445,554.0444444444444,0.0,379.0
1,0,15,902.35,12199.466666666667,902.35,0.0,380.0
1,0,8,730.8833333333333,3239.733333333333,730.8833333333333,0.0,381.0
2,0,3,75.43333333333334,56.01666666666666,37.71666666666667,0.0,383.0
1,0,1,32.583333333333336,32.583333333333336,32.583333333333336,0.0,384.0
1,0,1,26.66666666666667,26.66666666666667,26.66666666666667,0.0,385.0
3,0,19,1512.8666666666668,4218.0,504.28888888888895,0.0,388.0
4,0,10,601.95,1561.3583333333331,150.4875,0.0,392.0
5,0,25,1796.0166666666669,3731.02,359.2033333333334,0.0,397.0
2,0,7,760.2333333333332,976.5833333333335,380.11666666666673,0.0,399.0
4,0,10,1320.55,1081.7541666666666,330.1375,0.0,403.0
1,0,3,47.4,156.95,47.4,0.0,404.0
4,0,13,1061.25,1765.25,353.75,0.0,408.0
3,0,12,1441.85,1927.35,480.6166666666666,0.0,411.0
3,0,8,310.5833333333333,468.6833333333333,103.52777777777777,0.0,414.0
1,0,5,276.8833333333333,1013.3666666666667,276.8833333333333,0.0,415.0
1,0,1,10.933333333333335,10.933333333333335,10.933333333333335,0.0,416.0
2,7,7,231.11666666666667,1324.1833333333334,115.55833333333334,0.0,418.0
2,12,1,1.35,0.675,0.675,0.0,400.0
3,6,10,393.3,371.75833333333327,196.65,0.0,397.0
7,0,16,462.75,246.00952380952384,66.10714285714286,0.0,396.0
8,0,15,769.75,369.88571428571424,109.96428571428572,0.0,393.0
11,0,12,1082.9666666666667,390.1203703703704,120.32962962962965,0.0,393.0
7,0,16,1891.4666666666665,875.2928571428572,270.20952380952383,0.0,384.0
3,0,1,1.4833333333333334,0.6611111111111111,0.4944444444444445,0.0,374.0
6,0,15,1229.4,504.33611111111117,204.9,0.0,365.0
1,0,6,255.16666666666663,966.1,255.16666666666663,0.0,359.0
3,0,2,2.2666666666666666,0.8222222222222223,0.7555555555555555,0.0,354.0
4,0,27,1727.783333333333,5722.554166666668,431.94583333333327,0.0,346.0
3,0,7,359.6833333333333,351.77222222222224,119.89444444444445,0.0,343.0
9,0,26,3815.8,2676.483333333333,476.975,0.0,352.0
4,2,22,1635.1166666666666,4794.616666666667,408.7791666666666,0.0,356.0
1,10,2,13.233333333333333,60.15,13.233333333333333,0.0,357.0
2,6,8,737.8000000000002,1067.3583333333333,368.9,0.0,359.0
2,1,5,48.43333333333333,83.525,24.216666666666665,0.0,361.0
1,4,7,891.1,7216.883333333332,891.1,0.0,362.0
1,2,1,2.5,2.5,2.5,0.0,363.0
2,6,7,415.6833333333333,671.975,207.84166666666667,0.0,363.0
1,6,6,414.08333333333326,1394.8,414.08333333333326,0.0,354.0
8,1,23,1598.966666666667,1220.1708333333333,199.87083333333337,0.0,356.0
8,0,12,918.6166666666666,644.2208333333333,114.82708333333332,0.0,348.0
4,0,7,361.66666666666674,265.94583333333327,90.41666666666669,0.0,338.0
2,0,4,23.166666666666664,29.74166666666667,11.583333333333332,0.0,339.0
1,0,1,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.0,337.0
4,0,34,2322.55,22227.58333333333,774.1833333333334,0.0,330.0
1,0,7,330.51666666666665,3932.166666666666,330.51666666666665,0.0,327.0
7,0,11,765.2833333333333,687.4928571428572,109.32619047619049,0.0,332.0
4,0,12,294.98333333333335,415.0125000000001,73.74583333333331,0.0,330.0
7,0,17,958.4833333333332,853.1309523809523,136.9261904761905,0.0,331.0
8,1,17,712.5999999999998,536.975,89.07499999999997,0.0,338.0
7,0,15,2406.6666666666665,4286.516666666666,401.11111111111114,0.0,345.0
5,0,12,778.4833333333335,1186.3966666666668,155.6966666666667,0.0,350.0
4,20,15,1119.8166666666664,1575.0375,279.9541666666666,0.0,354.0
1,1,1,1.6166666666666667,1.6166666666666667,1.6166666666666667,0.0,354.0
8,6,19,2701.6666666666674,1214.9,385.95238095238113,0.0,342.0
9,5,31,4846.783333333333,4418.1375,605.8479166666666,0.0,336.0
2,1,14,1032.1999999999996,4207.366666666667,516.0999999999998,0.0,333.0
8,0,23,1525.6833333333334,1884.0857142857144,217.95476190476194,0.0,337.0
1,0,2,739.6833333333333,1362.8,739.6833333333333,0.0,333.0
4,0,20,2549.7833333333333,6611.133333333332,637.4458333333333,0.0,333.0
7,0,19,2922.55,4727.563888888889,487.0916666666666,0.0,335.0
4,0,18,1685.75,2973.791666666667,421.4375,0.0,334.0
3,0,16,1199.0,4098.705555555554,399.66666666666674,0.0,336.0
2,0,15,588.6666666666666,4844.933333333333,294.3333333333333,0.0,336.0
11,0,26,3323.083333333333,1492.412121212121,302.0984848484848,0.0,341.0
6,0,20,1437.95,1539.7583333333334,239.65833333333333,0.0,342.0
6,0,20,1819.5,2037.7750000000005,303.25,0.0,347.0
1,0,1,12.833333333333336,12.833333333333336,12.833333333333336,0.0,348.0
1,10,6,488.1,2945.816666666666,488.1,0.0,349.0
5,18,12,946.3,601.0958333333333,236.575,0.0,342.0
2,13,14,698.4833333333332,7101.35,349.24166666666673,0.0,334.0
5,0,16,1667.75,1982.8966666666668,333.55,0.0,333.0
5,0,10,755.3499999999998,1624.186666666667,151.07,0.0,333.0
6,0,9,470.8833333333334,327.5361111111111,78.48055555555557,0.0,335.0
4,0,9,649.1666666666666,840.9291666666667,162.29166666666666,0.0,330.0
4,0,2,2.6500000000000004,1.0375,0.6625000000000001,0.0,331.0
5,0,12,882.5,1448.8533333333335,176.5,0.0,326.0
1,0,1,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,321.0
4,0,14,1161.3666666666668,1944.6666666666665,290.3416666666667,0.0,323.0
4,0,4,296.4,120.43333333333332,74.1,0.0,309.0
5,0,11,1867.0,1874.6933333333332,373.4,0.0,301.0
1,0,6,755.75,3564.816666666666,755.75,0.0,302.0
2,0,9,364.73333333333335,1014.4666666666667,182.36666666666667,0.0,304.0
3,7,9,880.6166666666666,1598.7111111111112,293.53888888888883,0.0,307.0
1,2,3,20.5,87.58333333333331,20.5,0.0,308.0
3,5,10,587.7833333333333,953.1777777777777,195.92777777777775,0.0,311.0
2,5,4,171.16666666666666,87.14999999999998,85.58333333333333,0.0,306.0
2,0,4,147.15,122.0,73.575,0.0,303.0
4,0,19,1706.466666666667,1741.8999999999994,426.61666666666673,0.0,298.0
7,0,26,2896.933333333333,2552.752380952381,413.847619047619,0.0,303.0
6,0,13,470.13333333333327,201.4361111111111,78.35555555555554,0.0,303.0
4,0,17,1424.533333333333,1642.3208333333332,356.13333333333327,0.0,299.0
2,0,10,737.2666666666668,1294.4166666666665,368.63333333333327,0.0,299.0
7,0,27,2395.183333333333,4136.5642857142875,342.1690476190476,0.0,300.0
2,0,13,661.9000000000002,1329.0500000000004,330.9500000000001,0.0,297.0
3,0,11,520.8333333333333,829.9833333333332,260.41666666666663,0.0,295.0
6,0,14,1148.0333333333333,604.3222222222222,191.3388888888889,0.0,298.0
2,0,10,872.6,1051.5333333333333,436.3,0.0,300.0
2,0,4,74.85,73.0,37.425,0.0,302.0
1,0,3,59.31666666666667,101.75,59.31666666666667,0.0,303.0
2,5,5,362.98333333333335,449.375,181.49166666666667,0.0,305.0
2,6,8,451.35,2005.3083333333327,225.675,0.0,307.0
1,10,1,10.016666666666667,20.016666666666666,10.016666666666667,0.0,308.0
2,0,5,297.6166666666667,371.85833333333335,148.80833333333334,0.0,310.0
2,0,1,2.1833333333333336,1.0916666666666668,1.0916666666666668,0.0,312.0
4,0,14,874.4333333333334,1968.8,218.60833333333332,0.0,311.0
2,0,6,267.6,347.3583333333333,133.79999999999998,0.0,304.0
4,0,6,983.9,570.7916666666667,245.975,0.0,305.0
3,0,6,743.0166666666668,424.83333333333326,247.67222222222225,0.0,305.0
5,0,11,1201.1833333333334,1098.3133333333333,240.23666666666668,0.0,304.0
1,0,12,785.8666666666667,5851.35,785.8666666666667,0.0,295.0
2,0,4,293.0833333333333,354.93333333333334,146.54166666666666,0.0,289.0
1,0,1,38.53333333333333,38.53333333333333,38.53333333333333,0.0,290.0
1,0,3,733.9,1748.9,733.9,0.0,291.0
1,0,5,45.3,253.56666666666663,45.3,0.0,292.0
3,0,5,308.9166666666667,183.44444444444446,102.97222222222223,0.0,295.0
1,0,7,372.03333333333336,5483.85,372.03333333333336,0.0,296.0
1,0,5,272.55,2323.4666666666667,272.55,0.0,297.0
1,0,3,32.63333333333333,108.1,32.63333333333333,0.0,296.0
2,0,9,766.0500000000002,818.7916666666667,383.025,0.0,298.0
3,0,12,883.9666666666666,2812.3444444444444,294.6555555555555,0.0,301.0
4,0,20,1639.4999999999998,2988.625,409.875,0.0,305.0
1,0,5,238.11666666666667,688.7833333333333,238.11666666666667,0.0,306.0
4,0,19,1996.9333333333332,3541.958333333333,499.23333333333335,0.0,310.0
3,0,14,1027.0666666666666,4738.927777777778,342.35555555555555,0.0,313.0
4,0,10,1284.7333333333333,1291.4458333333334,321.18333333333334,0.0,317.0
2,0,23,1270.9166666666665,14928.666666666668,635.4583333333333,0.0,319.0
2,0,1,28.4,14.2,14.2,0.0,321.0
4,0,20,1925.0,5975.7625,481.25,0.0,325.0
2,0,9,270.85,717.0583333333333,135.425,0.0,327.0
3,20,1,28.05,9.35,9.35,0.0,330.0
2,10,5,964.5666666666666,616.5666666666666,482.2833333333333,0.0,332.0
1,11,1,7.633333333333334,7.633333333333334,7.633333333333334,0.0,333.0
2,5,6,265.96666666666664,956.7833333333333,132.98333333333332,0.0,334.0
2,5,7,1181.95,1956.1833333333332,590.975,0.0,316.0
3,7,8,552.9166666666667,1885.7277777777774,184.3055555555556,0.0,309.0
7,0,25,2690.3,2389.3190476190475,384.3285714285715,0.0,305.0
7,0,17,1648.35,611.9194444444445,274.725,0.0,304.0
5,0,13,236.7,486.2166666666666,59.175,0.0,302.0
5,0,17,1245.033333333333,2593.89,249.0066666666666,0.0,303.0
4,0,21,2193.233333333333,5262.9375,548.3083333333333,0.0,296.0
6,0,20,1863.216666666667,1672.166666666667,310.5361111111111,0.0,294.0
7,0,18,1403.1166666666668,1505.5861111111112,233.85277777777782,0.0,299.0
2,0,11,759.95,1956.3916666666669,379.975,0.0,296.0
3,0,9,405.0,479.75,135.0,0.0,294.0
7,0,23,3446.3833333333337,3277.0595238095234,492.3404761904761,0.0,294.0
4,0,15,1499.6333333333334,1752.2375000000004,374.90833333333336,0.0,298.0
3,1,21,1406.05,3330.822222222222,468.6833333333333,0.0,301.0
2,7,15,738.9333333333333,2243.058333333333,369.4666666666666,0.0,303.0
1,5,1,8.166666666666666,8.166666666666666,8.166666666666666,0.0,304.0
1,6,10,216.9,1858.466666666667,216.9,0.0,304.0
5,11,9,930.6666666666665,526.3366666666667,186.13333333333333,0.0,302.0
7,6,24,3683.45,8561.875,613.9083333333333,0.0,304.0
4,0,15,1391.8666666666666,2212.433333333333,463.9555555555555,0.0,300.0
5,0,21,2832.166666666666,7802.87,566.4333333333333,0.0,300.0
9,0,14,1009.95,577.5407407407407,112.21666666666664,0.0,300.0
2,0,5,265.35,451.4666666666666,132.675,0.0,296.0
4,0,16,1145.65,1298.1083333333333,286.4125,0.0,296.0
8,0,18,1861.9666666666665,1158.34375,232.7458333333333,0.0,300.0
3,0,21,1163.6333333333332,4781.055555555556,387.8777777777778,0.0,300.0
3,0,15,1178.9333333333334,4091.6,392.97777777777776,0.0,297.0
5,0,9,664.2833333333333,314.38666666666666,132.85666666666665,0.0,291.0
4,0,18,1208.4833333333333,2850.1583333333333,302.12083333333334,0.0,289.0
6,0,15,1164.6833333333334,820.6388888888887,194.11388888888888,0.0,295.0
3,1,3,40.08333333333333,17.455555555555552,13.361111111111107,0.0,298.0
1,12,11,727.6833333333333,10719.55,727.6833333333333,0.0,299.0
1,5,5,321.3333333333333,1028.7,321.3333333333333,0.0,300.0
2,10,3,238.11666666666667,215.6833333333333,119.05833333333334,0.0,302.0
1,2,1,6.416666666666668,6.416666666666668,6.416666666666668,0.0,303.0
1,4,2,4.8,9.083333333333334,4.8,0.0,304.0
4,3,14,731.0833333333335,980.8541666666667,182.77083333333331,0.0,307.0
3,5,8,396.56666666666666,686.3777777777779,132.18888888888893,0.0,298.0
8,11,17,1177.8,726.3666666666667,147.225,0.0,301.0
5,1,22,2345.4666666666667,3099.089999999999,469.09333333333336,0.0,296.0
3,0,15,1151.0,2430.972222222222,383.66666666666674,0.0,295.0
1,0,7,288.8,2813.666666666666,288.8,0.0,294.0
3,0,7,454.11666666666673,1801.1999999999996,151.37222222222226,0.0,293.0
4,0,12,1403.55,1250.7666666666667,350.8875,0.0,292.0
7,0,22,1205.0833333333333,3710.561111111112,200.84722222222217,0.0,295.0
6,0,20,1395.0833333333335,1782.7888888888888,232.51388888888889,0.0,293.0
4,0,3,18.6,5.2125,4.65,0.0,294.0
2,0,8,450.15,1920.166666666667,225.075,0.0,291.0
10,0,15,2314.833333333333,1397.9208333333331,289.35416666666663,0.0,290.0
4,0,14,919.1166666666667,1642.3125,229.77916666666667,0.0,293.0
3,1,26,2029.5666666666666,6814.955555555555,676.5222222222222,0.0,296.0
1,10,1,10.183333333333334,10.183333333333334,10.183333333333334,0.0,297.0
4,7,9,406.98333333333335,553.2,101.74583333333334,0.0,301.0
1,9,1,3.85,8.8,3.85,0.0,301.0
4,9,11,968.1333333333333,4620.654166666667,242.03333333333333,0.0,295.0
7,2,16,1859.1,1107.6571428571428,265.5857142857143,0.0,295.0
9,2,30,2519.7166666666667,2120.8314814814817,279.9685185185186,0.0,301.0
8,0,24,2378.333333333333,1748.7666666666667,297.2916666666667,0.0,294.0
3,0,2,4.966666666666667,2.0222222222222217,1.6555555555555557,0.0,295.0
9,0,15,1721.5666666666668,1295.9537037037035,191.2851851851852,0.0,296.0
5,0,13,1087.5166666666667,861.6791666666667,271.87916666666666,0.0,293.0
6,0,20,2162.883333333333,3013.3444444444453,360.48055555555567,0.0,290.0
3,0,14,1526.3666666666668,2845.527777777778,508.78888888888895,0.0,291.0
1,0,1,0.36666666666666653,0.36666666666666653,0.36666666666666653,0.0,283.0
8,0,25,1444.833333333333,2418.4976190476186,206.40476190476193,0.0,282.0
2,0,13,506.91666666666674,4045.7833333333338,253.45833333333331,0.0,282.0
5,0,10,1124.0333333333333,1221.2466666666667,224.80666666666667,0.0,285.0
6,0,22,2530.883333333333,5653.75,421.81388888888887,0.0,291.0
4,16,7,447.91666666666674,321.3208333333333,111.97916666666669,0.0,295.0
1,4,5,295.85,2054.5666666666666,295.85,0.0,296.0
1,2,1,5.25,5.25,5.25,0.0,297.0
2,6,11,1203.2666666666667,3790.675,601.6333333333333,0.0,299.0
2,5,2,0.6000000000000001,0.30000000000000004,0.30000000000000004,0.0,285.0
4,7,12,1135.8833333333332,1485.3708333333334,283.9708333333333,0.0,284.0
4,0,20,1966.9333333333332,5393.220833333334,491.73333333333335,0.0,284.0
4,0,20,1363.9,6031.883333333332,340.975,0.0,283.0
3,0,13,912.0833333333333,1851.4222222222227,304.02777777777777,0.0,281.0
7,0,24,1819.283333333333,3381.7027777777776,303.2138888888889,0.0,286.0
6,0,19,1790.7333333333331,2097.7916666666665,298.45555555555563,0.0,287.0
3,0,20,1102.25,2492.4722222222226,367.41666666666674,0.0,287.0
5,0,17,1581.6,2029.926666666667,316.32,0.0,289.0
2,0,11,593.3333333333333,2668.808333333333,296.66666666666663,0.0,285.0
3,0,15,911.7166666666667,2286.488888888889,303.9055555555556,0.0,276.0
2,0,4,1082.2,933.6833333333333,541.1,0.0,278.0
1,0,15,1097.1166666666666,28093.55,1097.1166666666666,0.0,279.0
2,2,3,765.2666666666668,592.85,382.63333333333327,0.0,281.0
2,2,11,856.2666666666668,2144.4416666666666,428.13333333333327,0.0,283.0
2,6,9,497.9333333333333,741.1833333333334,248.96666666666667,0.0,285.0
1,1,8,512.9833333333332,2209.0,512.9833333333332,0.0,286.0
1,0,7,721.8666666666667,1462.5666666666666,721.8666666666667,0.0,287.0
1,0,6,463.38333333333327,2678.2166666666667,463.38333333333327,0.0,288.0
6,0,16,2701.5333333333333,2056.563888888889,450.2555555555555,0.0,290.0
4,0,18,1788.3166666666666,3148.320833333333,447.07916666666665,0.0,288.0
3,0,12,668.8666666666667,3210.100000000001,222.95555555555558,0.0,290.0
4,0,16,985.7666666666668,2478.6083333333336,246.44166666666663,0.0,292.0
3,0,7,428.48333333333335,523.3777777777777,142.82777777777778,0.0,295.0
7,0,31,3297.616666666667,5057.259523809524,471.08809523809526,0.0,298.0
5,0,13,1056.4,476.3666666666666,211.28000000000003,0.0,297.0
3,0,3,121.16666666666669,66.42222222222222,40.388888888888886,0.0,300.0
1,0,1,38.18333333333333,38.18333333333333,38.18333333333333,0.0,301.0
4,0,13,711.25,1428.3944444444446,237.08333333333331,0.0,305.0
1,0,1,36.333333333333336,36.333333333333336,36.333333333333336,0.0,306.0
3,0,9,1665.333333333333,2695.422222222222,555.1111111111112,0.0,309.0
3,1,13,496.00000000000006,2087.0111111111114,165.33333333333334,0.0,312.0
1,0,8,725.6,13496.466666666667,725.6,0.0,312.0
3,0,5,435.51666666666665,474.58333333333326,145.17222222222222,0.0,315.0
2,0,8,410.8,2896.15,205.4,0.0,317.0
2,0,7,631.3833333333333,1314.5833333333335,315.69166666666666,0.0,319.0
2,0,9,593.4666666666667,804.5916666666667,296.73333333333335,0.0,321.0
3,0,15,1499.85,11742.766666666668,499.95,0.0,324.0
3,0,9,776.0999999999998,553.8611111111112,258.7,0.0,327.0
5,0,7,1137.25,570.9666666666667,227.45,0.0,332.0
2,0,2,29.666666666666664,14.833333333333332,14.833333333333332,0.0,334.0
5,1,1,76.51666666666667,28.646666666666665,15.303333333333333,0.0,339.0
6,0,21,1575.5166666666669,1749.23,315.1033333333333,0.0,345.0
2,1,14,441.31666666666666,3758.116666666667,220.65833333333333,0.0,347.0
2,18,4,741.6,702.1166666666667,370.8,0.0,349.0
1,9,2,6.833333333333332,11.983333333333333,6.833333333333332,0.0,350.0
1,4,7,410.65,1226.5,410.65,0.0,350.0
2,8,17,1183.0833333333333,4593.058333333333,591.5416666666666,0.0,351.0
4,4,26,1520.75,11457.141666666665,380.1875,0.0,337.0
3,7,12,720.6,1456.6166666666668,240.2,0.0,323.0
7,0,29,2527.45,6436.011111111111,421.2416666666666,0.0,317.0
4,0,12,991.35,625.325,247.8375,0.0,316.0
5,0,11,534.65,605.7833333333333,106.93,0.0,314.0
5,0,16,1025.8,2000.8266666666668,205.16,0.0,310.0
6,0,18,1610.6166666666668,1798.2472222222225,268.43611111111113,0.0,309.0
5,0,17,1549.85,2361.016666666667,309.97,0.0,307.0
4,0,8,905.3333333333333,993.6916666666666,226.3333333333333,0.0,307.0
4,0,16,1349.5833333333335,1827.725,337.39583333333337,0.0,303.0
9,0,24,3438.7833333333333,2969.3574074074077,382.08703703703696,0.0,308.0
9,0,27,2970.316666666666,4192.740740740741,330.0351851851852,0.0,310.0
3,0,12,1166.1666666666665,1831.888888888889,388.72222222222223,0.0,313.0
4,10,14,1279.8833333333332,2556.858333333333,319.9708333333333,0.0,317.0
2,1,1,18.633333333333333,9.316666666666666,9.316666666666666,0.0,319.0
1,11,1,7.45,7.45,7.45,0.0,320.0
1,2,1,1.6,1.6,1.6,0.0,321.0
1,7,6,80.58333333333333,351.88333333333327,80.58333333333333,0.0,311.0
3,5,13,2156.1,3176.2833333333333,718.6999999999998,0.0,313.0
6,0,27,1898.916666666667,9590.169444444444,316.4861111111112,0.0,293.0
2,0,8,356.6,566.1666666666667,178.3,0.0,294.0
4,0,13,1212.35,2189.4083333333333,303.0875,0.0,292.0
3,0,2,0.5166666666666667,0.17222222222222225,0.17222222222222225,0.0,288.0
4,0,9,1223.65,1156.8208333333334,305.9125,0.0,285.0
5,0,19,1383.25,2764.24,276.65,0.0,288.0
2,0,11,561.1500000000002,1129.9083333333333,280.57500000000005,0.0,283.0
5,0,18,442.98333333333335,839.4,88.59666666666666,0.0,281.0
3,0,12,1205.1166666666668,3483.7944444444447,401.70555555555563,0.0,279.0
7,0,24,3210.983333333333,6102.597222222222,535.1638888888889,0.0,286.0
6,0,28,1166.0333333333333,1093.5066666666667,233.20666666666665,0.0,292.0
2,8,11,341.51666666666665,1980.5,170.75833333333338,0.0,294.0
2,3,6,749.6666666666667,1963.4333333333332,374.83333333333337,0.0,296.0
4,4,14,1428.55,625.9833333333332,357.1375,0.0,292.0
5,0,16,1304.4666666666667,1737.1458333333335,326.1166666666667,0.0,284.0
7,0,6,148.36666666666662,50.99047619047619,21.195238095238093,0.0,285.0
6,0,15,978.8333333333335,1098.2833333333333,163.13888888888889,0.0,286.0
6,0,13,340.4166666666667,580.1833333333333,68.08333333333334,0.0,284.0
1,0,2,0.85,1.3666666666666667,0.85,0.0,281.0
2,0,14,827.8166666666666,2358.3583333333336,413.9083333333333,0.0,280.0
2,0,4,781.1999999999998,651.2083333333334,390.6,0.0,279.0
2,0,9,1038.6333333333332,1571.25,519.3166666666666,0.0,278.0
4,0,16,1132.9,2357.241666666667,283.225,0.0,278.0
9,1,25,2035.833333333333,1739.2416666666666,254.47916666666663,0.0,278.0
2,0,13,1170.2,3940.075,585.1,0.0,280.0
3,0,2,41.0,27.100000000000005,13.666666666666664,0.0,283.0
2,6,14,643.1333333333333,4815.041666666667,321.56666666666666,0.0,285.0
2,2,6,337.78333333333336,1714.3000000000004,168.89166666666668,0.0,287.0
1,6,1,8.583333333333334,8.583333333333334,8.583333333333334,0.0,288.0
1,0,1,2.333333333333333,2.333333333333333,2.333333333333333,0.0,288.0
1,7,1,1.1166666666666667,1.1166666666666667,1.1166666666666667,0.0,289.0
1,8,2,5.616666666666666,8.0,5.616666666666666,0.0,284.0
4,2,12,1062.35,1960.5250000000005,265.58750000000003,0.0,286.0
3,0,9,600.9166666666667,1786.677777777778,200.3055555555556,0.0,283.0
3,0,19,2566.816666666666,11819.64444444444,855.6055555555554,0.0,284.0
7,0,23,2110.4666666666667,1363.4916666666666,351.74444444444435,0.0,287.0
6,0,18,1979.1,1794.9133333333332,395.82000000000005,0.0,288.0
4,0,14,1596.333333333333,3869.991666666667,399.08333333333326,0.0,283.0
3,0,7,324.0333333333333,298.6944444444445,108.01111111111109,0.0,283.0
2,0,9,333.2999999999999,688.0166666666668,166.64999999999995,0.0,285.0
6,0,14,1827.1166666666666,1380.3527777777774,304.51944444444445,0.0,284.0
1,0,4,278.9166666666667,1854.2,278.9166666666667,0.0,277.0
2,0,9,464.5333333333333,845.15,232.26666666666665,0.0,277.0
4,0,13,1623.4833333333331,1667.8944444444446,541.1611111111113,0.0,281.0
1,6,1,9.516666666666667,9.516666666666667,9.516666666666667,0.0,282.0
1,2,1,9.05,9.05,9.05,0.0,283.0
2,5,9,298.43333333333334,1360.0500000000004,149.21666666666667,0.0,284.0
3,4,17,1425.8000000000004,2172.472222222222,475.2666666666667,0.0,281.0
4,6,9,754.9666666666667,1059.0708333333332,188.74166666666667,0.0,283.0
